2016-12-20 15:13:40.200 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-20 15:13:40.368 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-20 15:13:40.369 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-20 15:13:40.370 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-20 15:13:40.383 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: false
		javax.persistence.jdbc.user: postgres]
2016-12-20 15:13:40.395 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-20 15:13:40.398 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-20 15:13:40.404 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-20 15:13:40.405 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-20 15:13:40.537 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-20 15:13:40.540 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-20 15:13:40.557 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-20 15:13:40.630 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-20 15:13:40.650 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-20 15:13:48.253 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5718ec21]
2016-12-20 15:13:48.253 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : descripcion
2016-12-20 15:13:48.253 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : materiaprima
2016-12-20 15:13:48.253 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.253 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@688442c6]
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@677d290f]
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasPreciosCollection
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@7794a825]
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7ca8d103]
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.254 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.255 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblproductos)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblproductos)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection.<elements>)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
          - SQL table alias mapping - tblproduct0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

2016-12-20 15:13:48.255 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblproductos [PESSIMISTIC_READ]: select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=? for share
2016-12-20 15:13:48.256 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@36703e22]
2016-12-20 15:13:48.256 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : descripcion
2016-12-20 15:13:48.256 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : materiaprima
2016-12-20 15:13:48.256 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.256 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6a4c0e1e]
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5056fa9d]
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasPreciosCollection
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@67604f9b]
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5ac2109]
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.257 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.258 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblproductos)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblproductos)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection.<elements>)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
          - SQL table alias mapping - tblproduct0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

2016-12-20 15:13:48.258 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblproductos [PESSIMISTIC_WRITE]: select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=? for update
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@f1ae35c]
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : descripcion
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : materiaprima
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@d86f423]
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@694628f3]
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasPreciosCollection
2016-12-20 15:13:48.259 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@311e3684]
2016-12-20 15:13:48.260 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@22e32c75]
2016-12-20 15:13:48.260 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.260 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.261 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblproductos)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblproductos)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection.<elements>)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
          - SQL table alias mapping - tblproduct0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

2016-12-20 15:13:48.263 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblproductos [PESSIMISTIC_FORCE_INCREMENT]: select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=? for update nowait 
2016-12-20 15:13:48.264 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@187ef3e6]
2016-12-20 15:13:48.264 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : descripcion
2016-12-20 15:13:48.264 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : materiaprima
2016-12-20 15:13:48.264 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.264 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4de52c]
2016-12-20 15:13:48.265 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3b76f1d4]
2016-12-20 15:13:48.265 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasPreciosCollection
2016-12-20 15:13:48.265 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5478d49f]
2016-12-20 15:13:48.265 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2e2875ab]
2016-12-20 15:13:48.266 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.266 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.267 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblproductos)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblproductos)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection.<elements>)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
          - SQL table alias mapping - tblproduct0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

2016-12-20 15:13:48.267 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblproductos [OPTIMISTIC]: select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:48.267 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@41a391c7]
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : descripcion
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : materiaprima
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5f19d97f]
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32f17a1a]
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasPreciosCollection
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6f01f82a]
2016-12-20 15:13:48.268 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1b21a12c]
2016-12-20 15:13:48.269 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.269 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.270 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblproductos)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblproductos)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection.<elements>)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
          - SQL table alias mapping - tblproduct0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

2016-12-20 15:13:48.270 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblproductos [OPTIMISTIC_FORCE_INCREMENT]: select tblproduct0_.id as id1_3_0_, tblproduct0_.descripcion as descripc2_3_0_, tblproduct0_.materiaprima as materiap3_3_0_ from tblproductos tblproduct0_ where tblproduct0_.id=?
2016-12-20 15:13:48.270 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity com.chortitzer.pcbjfx.domain.Tblproductos: select tblproduct0_.id as id1_3_1_, tblproduct0_.descripcion as descripc2_3_1_, tblproduct0_.materiaprima as materiap3_3_1_, tblbascont1_.id_producto as id_produ5_0_3_, tblbascont1_.id as id1_0_3_, tblbascont1_.id as id1_0_0_, tblbascont1_.fecha as fecha2_0_0_, tblbascont1_.id_empresa as id_empre4_0_0_, tblbascont1_.id_producto as id_produ5_0_0_, tblbascont1_.precio_gs_por_kg as precio_g3_0_0_ from tblproductos tblproduct0_ left outer join tbl_bas_contratos tblbascont1_ on tblproduct0_.id=tblbascont1_.id_producto where tblproduct0_.id=?
2016-12-20 15:13:48.271 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity com.chortitzer.pcbjfx.domain.Tblproductos: select tblproduct0_.id as id1_3_1_, tblproduct0_.descripcion as descripc2_3_1_, tblproduct0_.materiaprima as materiap3_3_1_, tblbascont1_.id_producto as id_produ5_0_3_, tblbascont1_.id as id1_0_3_, tblbascont1_.id as id1_0_0_, tblbascont1_.fecha as fecha2_0_0_, tblbascont1_.id_empresa as id_empre4_0_0_, tblbascont1_.id_producto as id_produ5_0_0_, tblbascont1_.precio_gs_por_kg as precio_g3_0_0_ from tblproductos tblproduct0_ left outer join tbl_bas_contratos tblbascont1_ on tblproduct0_.id=tblbascont1_.id_producto where tblproduct0_.id=?
2016-12-20 15:13:48.277 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2ac0dc77]
2016-12-20 15:13:48.277 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4910c1bd]
2016-12-20 15:13:48.278 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : fecha
2016-12-20 15:13:48.278 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa
2016-12-20 15:13:48.278 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Property path deemed to be circular : idEmpresa
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79936b41]
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto.descripcion
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto.materiaprima
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto.tblBasContratosCollection
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Property path deemed to be circular : idProducto.tblBasContratosCollection
2016-12-20 15:13:48.279 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto.tblBasPreciosCollection
